code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,target,total_clicks,active_days,unique_vle_sites,mean_clicks,max_clicks,min_clicks,std_clicks,median_clicks,total_interactions,activity_span,clicks_per_active_day,clicks_per_site,interactions_per_day,sites_per_day,clicks_per_span_day,recent14_clicks,recent14_days,recent14_sites,recent14_interactions,recent7_clicks,recent7_days,recent7_sites,recent7_interactions,recent14_click_ratio,recent7_click_ratio,recent14_activity_ratio,recent7_activity_ratio,click_variability,engagement_consistency
GGG,2013J,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,30,N,1,380.0,40.0,34.0,2.7142857142857144,26.0,1.0,3.6250243646627767,1.0,140.0,250.0,9.5,11.176470588235293,3.5,0.85,1.52,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.005263157894736842,0.0,0.025,0.0,1.3355352922441808,0.42816736844901837
GGG,2013J,F,London Region,A Level or Equivalent,20-30%,35-55,0,30,N,1,882.0,43.0,47.0,4.281553398058253,45.0,1.0,6.933013951610964,2.0,206.0,227.0,20.511627906976745,18.76595744680851,4.790697674418604,1.0930232558139534,3.8854625550660793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6192753673830595,0.3817849823858377
GGG,2013J,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,0,1036.0,67.0,35.0,3.5238095238095237,26.0,1.0,4.048061657810809,2.0,294.0,243.0,15.462686567164178,29.6,4.388059701492537,0.5223880597014925,4.2633744855967075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.148774254243608,0.4653815997772232
GGG,2013J,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,N,0,104.0,9.0,10.0,3.25,19.0,1.0,4.048097920529289,2.0,32.0,53.0,11.555555555555555,10.4,3.5555555555555554,1.1111111111111112,1.9622641509433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2455685909320888,0.445321511904885
GGG,2013J,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,Y,0,376.0,22.0,42.0,2.764705882352941,16.0,1.0,2.647809140815736,2.0,136.0,239.0,17.09090909090909,8.952380952380953,6.181818181818182,1.9090909090909092,1.5732217573221758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9577181998695216,0.5107987452262783
GGG,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,0,41.0,3.0,5.0,4.1,16.0,1.0,5.342700108039421,2.0,10.0,85.0,13.666666666666666,8.2,3.3333333333333335,1.6666666666666667,0.4823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3030975873266881,0.43419784098716646
GGG,2013J,F,South East Region,HE Qualification,90-100%,0-35,0,30,N,1,233.0,19.0,28.0,2.061946902654867,12.0,1.0,2.0410220909453503,1.0,113.0,243.0,12.263157894736842,8.321428571428571,5.947368421052632,1.4736842105263157,0.9588477366255144,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,0.017167381974248927,0.017167381974248927,0.10526315789473684,0.10526315789473684,0.9898519153511786,0.5025499597659835
GGG,2013J,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,1,791.0,63.0,47.0,2.5681818181818183,17.0,1.0,2.63128768084043,1.0,308.0,230.0,12.555555555555555,16.829787234042552,4.888888888888889,0.746031746031746,3.4391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024572194309548,0.49393150948664294
GGG,2013J,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,0,30.0,5.0,9.0,2.142857142857143,10.0,1.0,2.3487195482823227,1.5,14.0,118.0,6.0,3.3333333333333335,2.8,1.8,0.2542372881355932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0960691225317507,0.47708350323492354
GGG,2013J,F,London Region,Lower Than A Level,20-30%,35-55,0,30,N,1,2225.0,121.0,68.0,3.8494809688581313,43.0,1.0,4.64248798642961,2.0,578.0,247.0,18.388429752066116,32.720588235294116,4.776859504132231,0.5619834710743802,9.008097165991902,24.0,5.0,2.0,13.0,8.0,2.0,2.0,5.0,0.010786516853932584,0.0035955056179775282,0.04132231404958678,0.01652892561983471,1.2060036207444111,0.4533084128223471
GGG,2013J,M,London Region,Lower Than A Level,70-80%,0-35,0,30,N,0,704.0,32.0,36.0,3.911111111111111,49.0,1.0,5.960099066411573,2.0,180.0,216.0,22.0,19.555555555555557,5.625,1.125,3.259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5238889658438681,0.39621394345517397
GGG,2013J,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,30,N,0,123.0,11.0,18.0,2.86046511627907,10.0,1.0,2.540916551438319,2.0,43.0,96.0,11.181818181818182,6.833333333333333,3.909090909090909,1.6363636363636365,1.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8882879000963229,0.5295802615422094
GGG,2013J,M,South Region,Lower Than A Level,20-30%,35-55,0,30,N,0,45.0,2.0,6.0,5.0,17.0,1.0,5.545268253204709,2.0,9.0,24.0,22.5,7.5,4.5,3.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1090536506409419,0.47414630713452915
GGG,2013J,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,1,202.0,12.0,20.0,3.014925373134328,21.0,1.0,3.7070470863487905,1.0,67.0,222.0,16.833333333333332,10.1,5.583333333333333,1.6666666666666667,0.9099099099099099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2295651226998465,0.4485179597665532
GGG,2013J,F,North Western Region,Lower Than A Level,10-20,35-55,0,30,N,0,601.0,31.0,33.0,4.26241134751773,46.0,1.0,6.48695987574955,2.0,141.0,250.0,19.387096774193548,18.21212121212121,4.548387096774194,1.064516129032258,2.404,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0016638935108153079,0.0,0.03225806451612903,0.0,1.5218990723472323,0.39652657434433325
GGG,2013J,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,0,224.0,25.0,21.0,2.635294117647059,13.0,1.0,2.733596352720687,2.0,85.0,196.0,8.96,10.666666666666666,3.4,0.84,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037302187416332,0.49084520017532657
GGG,2013J,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,30,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2013J,F,East Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,1,745.0,41.0,44.0,3.9210526315789473,39.0,1.0,6.043850252134902,2.0,190.0,246.0,18.170731707317074,16.931818181818183,4.634146341463414,1.0731707317073171,3.0284552845528454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5413846280612502,0.3934862865535122
GGG,2013J,F,West Midlands Region,No Formal quals,0-10%,0-35,0,30,N,0,934.0,48.0,41.0,4.169642857142857,47.0,1.0,6.899520218397387,2.0,224.0,258.0,19.458333333333332,22.78048780487805,4.666666666666667,0.8541666666666666,3.62015503875969,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.004282655246252677,0.0010706638115631692,0.041666666666666664,0.020833333333333332,1.6547029217569753,0.3766899835775843
GGG,2013J,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,N,1,252.0,16.0,26.0,2.52,15.0,1.0,2.8620823104018425,1.0,100.0,219.0,15.75,9.692307692307692,6.25,1.625,1.1506849315068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1357469485721596,0.4682202639542778
GGG,2013J,M,North Western Region,Lower Than A Level,70-80%,0-35,0,30,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,0,9.0,1.0,2.0,4.5,8.0,1.0,4.949747468305833,4.5,2.0,1.0,9.0,4.5,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999438818457405,0.47620320173558756
GGG,2013J,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,30,N,0,1392.0,63.0,51.0,4.046511627906977,35.0,1.0,5.733959960941796,2.0,344.0,259.0,22.095238095238095,27.294117647058822,5.4603174603174605,0.8095238095238095,5.374517374517374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0007183908045977011,0.0007183908045977011,0.015873015873015872,0.015873015873015872,1.417013093795961,0.41373379505755287
GGG,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,N,1,716.0,52.0,56.0,3.269406392694064,46.0,1.0,4.914453978103237,1.0,219.0,245.0,13.76923076923077,12.785714285714286,4.211538461538462,1.0769230769230769,2.9224489795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5031639960958223,0.3994944005105926
GGG,2013J,F,South West Region,A Level or Equivalent,90-100%,35-55,0,30,N,1,1128.0,105.0,59.0,2.7579462102689485,22.0,1.0,2.8650345936113526,2.0,409.0,257.0,10.742857142857142,19.11864406779661,3.895238095238095,0.5619047619047619,4.389105058365759,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0017730496453900709,0.0017730496453900709,0.009523809523809525,0.009523809523809525,1.038829032612627,0.49047761435816173
GGG,2013J,F,South West Region,A Level or Equivalent,40-50%,35-55,0,30,N,0,144.0,7.0,16.0,3.789473684210526,20.0,1.0,4.442776674600001,2.0,38.0,138.0,20.571428571428573,9.0,5.428571428571429,2.2857142857142856,1.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1723994002416671,0.46032051007229874
GGG,2013J,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,0,210.0,14.0,14.0,3.3333333333333335,14.0,1.0,3.2378806290136666,2.0,63.0,224.0,15.0,15.0,4.5,1.0,0.9375,11.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.05238095238095238,0.0,0.07142857142857142,0.0,0.9713641887040999,0.5072629429559448
GGG,2013J,F,South Region,A Level or Equivalent,70-80%,35-55,0,30,Y,1,337.0,21.0,31.0,2.8803418803418803,19.0,1.0,3.363501852191616,2.0,117.0,244.0,16.047619047619047,10.870967741935484,5.571428571428571,1.4761904761904763,1.3811475409836065,3.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,0.008902077151335312,0.008902077151335312,0.047619047619047616,0.047619047619047616,1.1677439664878904,0.4613090915991191
GGG,2013J,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,0,581.0,38.0,31.0,3.4176470588235293,29.0,1.0,3.822501936968429,2.0,170.0,145.0,15.289473684210526,18.741935483870968,4.473684210526316,0.8157894736842105,4.006896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1184601192506591,0.4720409843512748
GGG,2013J,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,90,N,0,84.0,11.0,12.0,2.27027027027027,8.0,1.0,1.8951494905657422,1.0,37.0,72.0,7.636363636363637,7.0,3.3636363636363638,1.0909090909090908,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8347682279872912,0.5450279685173002
GGG,2013J,M,North Region,Lower Than A Level,20-30%,0-35,0,30,N,1,766.0,50.0,36.0,3.419642857142857,28.0,1.0,4.231291490144302,2.0,224.0,212.0,15.32,21.27777777777778,4.48,0.72,3.6132075471698113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2373489475095607,0.44695754817911654
GGG,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,1,702.0,36.0,44.0,4.0344827586206895,32.0,1.0,5.607485244864879,1.0,174.0,242.0,19.5,15.954545454545455,4.833333333333333,1.2222222222222223,2.9008264462809916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3898895051374487,0.418429386735387
GGG,2013J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,0,191.0,13.0,15.0,3.183333333333333,29.0,1.0,4.180226523205499,2.0,60.0,88.0,14.692307692307692,12.733333333333333,4.615384615384615,1.1538461538461537,2.1704545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3131601643577484,0.4323090183760151
GGG,2013J,M,South West Region,Lower Than A Level,50-60%,0-35,0,30,N,1,721.0,25.0,44.0,4.8389261744966445,44.0,1.0,7.541835673467969,2.0,149.0,227.0,28.84,16.386363636363637,5.96,1.76,3.1762114537444934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5585763042256968,0.3908423596155482
GGG,2013J,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,1,594.0,39.0,35.0,3.644171779141104,32.0,1.0,4.686045717247852,2.0,163.0,216.0,15.23076923076923,16.97142857142857,4.17948717948718,0.8974358974358975,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.285901434194276,0.43746418154397604
GGG,2013J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,30,Y,0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,57.0,1.0,2.0,1.0,0.5,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GGG,2013J,F,South East Region,A Level or Equivalent,80-90%,35-55,0,30,N,1,859.0,37.0,47.0,4.693989071038251,48.0,1.0,7.47775579984247,2.0,183.0,214.0,23.216216216216218,18.27659574468085,4.945945945945946,1.2702702702702702,4.014018691588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5930492565438557,0.3856463572669844
GGG,2013J,F,London Region,Lower Than A Level,0-10%,0-35,0,30,N,0,326.0,19.0,28.0,3.835294117647059,45.0,1.0,6.337430489566259,1.0,85.0,244.0,17.157894736842106,11.642857142857142,4.473684210526316,1.4736842105263157,1.3360655737704918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6523975202856809,0.37701739364176956
GGG,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,30,N,1,383.0,28.0,38.0,2.9015151515151514,51.0,1.0,6.353288321487692,1.0,132.0,235.0,13.678571428571429,10.078947368421053,4.714285714285714,1.3571428571428572,1.6297872340425532,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0,0.03571428571428571,0.0,2.1896450611915803,0.3135145073560073
GGG,2013J,F,London Region,A Level or Equivalent,20-30%,0-35,0,30,N,1,741.0,47.0,47.0,3.6146341463414635,28.0,1.0,4.300339759468725,2.0,205.0,245.0,15.76595744680851,15.76595744680851,4.361702127659575,1.0,3.024489795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1897026325115907,0.4566830149228981
GGG,2013J,F,London Region,Lower Than A Level,40-50%,35-55,0,30,N,1,926.0,41.0,44.0,3.8264462809917354,29.0,1.0,4.28967241096192,2.0,242.0,199.0,22.585365853658537,21.045454545454547,5.902439024390244,1.0731707317073171,4.653266331658291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1210590966012792,0.47146258282118103
GGG,2013J,F,South East Region,Lower Than A Level,70-80%,0-35,0,30,N,1,358.0,21.0,32.0,3.225225225225225,48.0,1.0,5.792918380048467,2.0,111.0,171.0,17.047619047619047,11.1875,5.285714285714286,1.5238095238095237,2.0935672514619883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7961283245401671,0.357637377091573
GGG,2013J,F,London Region,A Level or Equivalent,60-70%,35-55,0,30,N,1,1001.0,67.0,46.0,4.004,53.0,1.0,5.428985127818301,2.0,250.0,241.0,14.940298507462687,21.76086956521739,3.7313432835820897,0.6865671641791045,4.153526970954357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3558903915630123,0.42446796488547645
GGG,2013J,F,South Region,A Level or Equivalent,10-20,0-35,0,30,N,1,382.0,19.0,25.0,3.638095238095238,27.0,1.0,4.881526813334537,2.0,105.0,233.0,20.105263157894736,15.28,5.526315789473684,1.3157894736842106,1.6394849785407726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3417809303668229,0.4270254262610967
GGG,2013J,F,London Region,Lower Than A Level,10-20,35-55,0,30,N,1,554.0,27.0,29.0,4.859649122807017,43.0,1.0,6.575466863848193,3.0,114.0,217.0,20.51851851851852,19.103448275862068,4.222222222222222,1.0740740740740742,2.552995391705069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.353074408806307,0.42497593627193914
GGG,2013J,M,North Region,Lower Than A Level,10-20,0-35,0,30,N,0,19.0,7.0,6.0,1.1875,2.0,1.0,0.40311288741492746,1.0,16.0,60.0,2.7142857142857144,3.1666666666666665,2.2857142857142856,0.8571428571428571,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3394634841388863,0.7465675711517284
GGG,2013J,F,East Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2013J,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,1,472.0,36.0,34.0,2.8780487804878048,21.0,1.0,3.6533546023301104,1.0,164.0,239.0,13.11111111111111,13.882352941176471,4.555555555555555,0.9444444444444444,1.9748953974895398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2693859211485978,0.44064783811378927
GGG,2013J,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,30,N,0,203.0,17.0,18.0,2.9420289855072466,21.0,1.0,3.693731008594612,1.0,69.0,137.0,11.941176470588236,11.277777777777779,4.0588235294117645,1.0588235294117647,1.4817518248175183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2555046285370848,0.4433597640846331
GGG,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,30,N,1,680.0,36.0,43.0,3.3497536945812807,48.0,1.0,5.196232206796969,1.0,203.0,234.0,18.88888888888889,15.813953488372093,5.638888888888889,1.1944444444444444,2.905982905982906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5512281440879188,0.3919680810661121
GGG,2013J,F,North Western Region,Lower Than A Level,20-30%,0-35,0,30,N,0,426.0,19.0,27.0,4.733333333333333,36.0,1.0,6.081469367095534,2.0,90.0,242.0,22.42105263157895,15.777777777777779,4.7368421052631575,1.4210526315789473,1.7603305785123966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2848174719215917,0.4376717231416186
GGG,2013J,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,30,Y,1,459.0,15.0,28.0,4.330188679245283,33.0,1.0,5.382018913299052,2.0,106.0,215.0,30.6,16.392857142857142,7.066666666666666,1.8666666666666667,2.1348837209302327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2429063285614368,0.44585009514926266
GGG,2013J,F,London Region,Lower Than A Level,10-20,0-35,0,30,N,0,162.0,8.0,10.0,3.951219512195122,19.0,1.0,4.674137457928442,2.0,41.0,37.0,20.25,16.2,5.125,1.25,4.378378378378378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.182960714660902,0.45809344771252036
GGG,2013J,M,London Region,Lower Than A Level,30-40%,35-55,0,30,N,1,1593.0,73.0,51.0,5.835164835164835,122.0,1.0,12.59925044712372,2.0,273.0,238.0,21.82191780821918,31.235294117647058,3.73972602739726,0.6986301369863014,6.69327731092437,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0006277463904582549,0.0,0.0136986301369863,0.0,2.1591935794505814,0.31653647516399136
GGG,2013J,F,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,1,1236.0,93.0,59.0,3.235602094240838,22.0,1.0,3.7130668788792005,2.0,382.0,257.0,13.290322580645162,20.949152542372882,4.10752688172043,0.6344086021505376,4.809338521400778,11.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,0.00889967637540453,0.0024271844660194173,0.03225806451612903,0.010752688172043012,1.147565977129332,0.4656434357079486
GGG,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,30,N,1,762.0,29.0,36.0,3.9278350515463916,36.0,1.0,4.407359419240873,2.0,194.0,226.0,26.275862068965516,21.166666666666668,6.689655172413793,1.2413793103448276,3.3716814159292037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1220836316702485,0.471234962221032
GGG,2013J,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,30,N,1,487.0,36.0,45.0,2.8816568047337277,26.0,1.0,3.5436337417686996,1.0,169.0,235.0,13.527777777777779,10.822222222222223,4.694444444444445,1.25,2.072340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2297209494022798,0.44848661455509464
GGG,2013J,M,South Region,A Level or Equivalent,40-50%,35-55,0,30,N,1,1150.0,102.0,44.0,2.8117359413202934,21.0,1.0,2.8776112044241837,2.0,409.0,244.0,11.27450980392157,26.136363636363637,4.009803921568627,0.43137254901960786,4.713114754098361,10.0,2.0,2.0,6.0,4.0,1.0,2.0,3.0,0.008695652173913044,0.0034782608695652175,0.0196078431372549,0.00980392156862745,1.0234286805299924,0.49421064830319206
GGG,2013J,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,0,178.0,16.0,22.0,2.7384615384615385,26.0,1.0,3.942068473042274,1.0,65.0,246.0,11.125,8.090909090909092,4.0625,1.375,0.7235772357723578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4395193862233024,0.40991680805953
GGG,2013J,F,South Region,Lower Than A Level,40-50%,35-55,0,30,N,1,511.0,37.0,40.0,2.7923497267759565,18.0,1.0,2.8168539945246915,2.0,183.0,242.0,13.81081081081081,12.775,4.945945945945946,1.0810810810810811,2.1115702479338845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008775500974596,0.4978157088807738
GGG,2013J,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,1,432.0,31.0,32.0,3.3488372093023258,23.0,1.0,3.6371588387922578,2.0,129.0,220.0,13.935483870967742,13.5,4.161290322580645,1.032258064516129,1.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0860960421393546,0.47936431487328346
GGG,2013J,M,North Western Region,A Level or Equivalent,20-30%,35-55,0,30,N,1,820.0,52.0,36.0,3.8862559241706163,46.0,1.0,5.631235228691623,2.0,211.0,241.0,15.76923076923077,22.77777777777778,4.0576923076923075,0.6923076923076923,3.4024896265560165,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.004878048780487805,0.0,0.019230769230769232,0.0,1.4490129673828445,0.40832776850040825
GGG,2013J,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GGG,2013J,F,Yorkshire Region,No Formal quals,30-40%,0-35,0,30,N,1,671.0,34.0,47.0,3.1952380952380954,33.0,1.0,3.977806395859874,2.0,210.0,245.0,19.735294117647058,14.27659574468085,6.176470588235294,1.3823529411764706,2.7387755102040816,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.007451564828614009,0.0014903129657228018,0.058823529411764705,0.029411764705882353,1.244917053845862,0.4454507565376894
GGG,2013J,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,0,150.0,15.0,28.0,1.948051948051948,9.0,1.0,1.5885785096986609,1.0,77.0,183.0,10.0,5.357142857142857,5.133333333333334,1.8666666666666667,0.819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154703016453126,0.5508214588218416
GGG,2013J,F,South West Region,Lower Than A Level,40-50%,0-35,0,30,N,0,241.0,11.0,29.0,2.5913978494623655,12.0,1.0,2.707624336298716,1.0,93.0,142.0,21.90909090909091,8.310344827586206,8.454545454545455,2.6363636363636362,1.6971830985915493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0448508849617453,0.48903321379285214
GGG,2013J,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,1,673.0,37.0,51.0,3.1013824884792625,30.0,1.0,4.002180878418766,2.0,217.0,221.0,18.18918918918919,13.196078431372548,5.864864864864865,1.3783783783783783,3.0452488687782804,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0029717682020802376,0.0,0.02702702702702703,0.0,1.2904505952702412,0.4365953153781141
GGG,2013J,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,1,691.0,40.0,39.0,3.81767955801105,51.0,1.0,5.625825087839887,2.0,181.0,240.0,17.275,17.71794871794872,4.525,0.975,2.879166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4736242270608098,0.4042651220263201
GGG,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,1,1002.0,80.0,58.0,2.93841642228739,23.0,1.0,3.301384177115105,2.0,341.0,252.0,12.525,17.275862068965516,4.2625,0.725,3.9761904761904763,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000998003992015968,0.0,0.0125,0.0,1.1235249544872763,0.4709151158722546
GGG,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,1,302.0,29.0,26.0,2.720720720720721,18.0,1.0,3.1799690426485463,1.0,111.0,222.0,10.413793103448276,11.615384615384615,3.8275862068965516,0.896551724137931,1.3603603603603605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1687965686555915,0.4610852001761912
